,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
1113,54,No,Travel_Rarely,Research & Development,0.625,3,Medical,1149,Female,2,Human Resources,Single,307.06,6.0,Y,13,8,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3
1114,24,No,Travel_Rarely,Research & Development,3.125,4,Other,1150,Male,1,Manufacturing Director,Single,2321.93,1.0,Y,11,8,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3
1115,23,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,1151,Male,2,Research Scientist,Single,2494.31,1.0,Y,11,8,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3
1116,40,No,Travel_Frequently,Research & Development,13.125,3,Medical,1152,Female,3,Research Scientist,Married,2563.21,1.0,Y,21,8,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4
1117,40,No,Travel_Rarely,Research & Development,5.0,1,Medical,1153,Female,5,Research Scientist,Married,460.71999999999997,3.0,Y,18,8,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3
1118,25,No,Travel_Rarely,Sales,12.5,5,Medical,1154,Female,2,Laboratory Technician,Married,1105.0,4.0,Y,12,8,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3
1119,30,No,Travel_Rarely,Human Resources,12.5,4,Life Sciences,1155,Male,2,Research Scientist,Married,605.93,1.0,Y,11,8,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3
1120,25,No,Travel_Rarely,Research & Development,4.375,2,Medical,1156,Male,5,Sales Executive,Divorced,533.39,6.0,Y,15,8,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3
1121,47,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,1157,Male,2,Sales Executive,Single,552.37,2.0,Y,13,8,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3
1122,33,No,Non-Travel,Research & Development,0.625,3,Life Sciences,1158,Male,2,Research Scientist,Divorced,1823.3799999999999,1.0,Y,12,8,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3
1123,38,No,Travel_Rarely,Research & Development,11.875,3,Life Sciences,1159,Female,2,Sales Executive,Married,896.0899999999999,0.0,Y,17,8,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3
1124,31,No,Travel_Rarely,Research & Development,6.25,4,Medical,1160,Female,3,Sales Executive,Married,796.25,0.0,Y,13,8,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3
1125,38,No,Travel_Frequently,Research & Development,0.625,4,Other,1161,Male,2,Research Scientist,Married,476.96999999999997,2.0,Y,19,8,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3
1126,42,No,Travel_Rarely,Research & Development,3.75,3,Medical,1162,Male,2,Laboratory Technician,Divorced,1301.04,6.0,Y,19,8,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3
1127,41,No,Travel_Rarely,Sales,1.25,2,Medical,1163,Male,1,Healthcare Representative,Married,310.31,3.0,Y,17,8,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3
1128,47,No,Non-Travel,Research & Development,13.125,2,Medical,1164,Male,1,Sales Executive,Married,603.0699999999999,0.0,Y,11,8,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3
1129,35,No,Travel_Rarely,Research & Development,2.5,3,Life Sciences,1165,Male,2,Healthcare Representative,Married,1026.74,7.0,Y,15,8,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3
1130,22,No,Travel_Rarely,Human Resources,7.5,1,Human Resources,1166,Male,2,Sales Executive,Single,329.41999999999996,0.0,Y,11,8,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3
1131,35,No,Travel_Rarely,Research & Development,5.625,3,Medical,1167,Female,2,Sales Executive,Single,1708.4599999999998,1.0,Y,25,8,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4
1132,33,No,Travel_Rarely,Sales,1.875,4,Medical,1168,Male,3,Healthcare Representative,Married,209.42999999999998,0.0,Y,14,8,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3
1133,32,No,Travel_Rarely,Research & Development,1.875,2,Technical Degree,1169,Male,3,Manufacturing Director,Single,697.1899999999999,1.0,Y,13,8,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3
1134,40,No,Travel_Rarely,Research & Development,0.625,4,Medical,1170,Male,2,Research Director,Married,659.23,8.0,Y,17,8,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3
1135,32,No,Travel_Rarely,Research & Development,0.625,2,Medical,1171,Male,3,Sales Executive,Married,1780.35,0.0,Y,13,8,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3
1136,39,No,Travel_Rarely,Research & Development,2.5,4,Life Sciences,1172,Male,1,Sales Executive,Single,1742.26,7.0,Y,14,8,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3
1137,38,No,Travel_Rarely,Sales,12.5,4,Medical,1173,Female,2,Research Director,Married,263.77,3.0,Y,11,8,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3
1138,32,No,Travel_Rarely,Research & Development,11.25,3,Life Sciences,1174,Male,2,Manager,Married,829.01,1.0,Y,12,8,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3
1139,37,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,1175,Female,4,Sales Executive,Married,705.77,1.0,Y,17,8,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3
1140,25,No,Travel_Rarely,Research & Development,1.25,4,Medical,1176,Female,2,Manufacturing Director,Divorced,362.05,0.0,Y,21,8,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4
1141,52,No,Non-Travel,Research & Development,1.25,4,Other,1177,Male,1,Manager,Divorced,599.8199999999999,2.0,Y,16,8,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3
1142,44,No,Travel_Rarely,Research & Development,5.0,1,Life Sciences,1178,Female,1,Sales Representative,Single,339.3,6.0,Y,15,8,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3
1143,21,No,Travel_Rarely,Sales,6.25,5,Medical,1179,Male,3,Research Scientist,Single,869.31,1.0,Y,19,8,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3
1144,39,No,Non-Travel,Research & Development,1.875,4,Life Sciences,1180,Female,2,Research Director,Single,614.12,2.0,Y,12,8,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3
1145,23,Yes,Travel_Frequently,Research & Development,1.25,4,Life Sciences,1181,Female,2,Manufacturing Director,Married,803.27,1.0,Y,11,8,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3
1146,36,No,Travel_Rarely,Research & Development,15.0,3,Life Sciences,1182,Female,2,Laboratory Technician,Married,795.5999999999999,0.0,Y,19,8,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3
1147,36,No,Travel_Frequently,Research & Development,10.0,1,Medical,1183,Male,2,Sales Executive,Divorced,1377.48,7.0,Y,15,8,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3
1148,56,No,Non-Travel,Research & Development,5.0,1,Life Sciences,1184,Male,1,Sales Executive,Divorced,710.7099999999999,1.0,Y,20,8,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4
1149,29,Yes,Travel_Rarely,Research & Development,5.625,4,Medical,1185,Male,2,Sales Representative,Married,389.47999999999996,9.0,Y,25,8,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4
1150,42,No,Travel_Rarely,Research & Development,10.625,1,Life Sciences,1186,Male,3,Research Scientist,Married,1299.74,5.0,Y,24,8,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4
1151,56,Yes,Travel_Rarely,Sales,6.25,4,Other,1187,Male,2,Sales Executive,Married,530.14,8.0,Y,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4
1152,41,No,Travel_Rarely,Research & Development,8.125,4,Life Sciences,1188,Female,1,Healthcare Representative,Married,1419.6,0.0,Y,15,8,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3
1153,34,No,Travel_Rarely,Sales,0.625,3,Medical,1189,Female,1,Laboratory Technician,Married,810.16,1.0,Y,13,8,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3
1154,36,No,Non-Travel,Sales,0.625,1,Medical,1190,Female,1,Human Resources,Divorced,1722.11,1.0,Y,14,8,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3
1155,41,No,Travel_Rarely,Research & Development,0.625,5,Medical,1191,Male,1,Healthcare Representative,Divorced,530.53,2.0,Y,13,8,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3
1156,32,No,Travel_Rarely,Sales,5.625,4,Life Sciences,1192,Female,2,Research Scientist,Single,749.9699999999999,1.0,Y,11,8,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3
1157,35,No,Travel_Rarely,Research & Development,10.0,3,Medical,1193,Female,2,Healthcare Representative,Single,311.21999999999997,1.0,Y,16,8,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3
1158,38,No,Travel_Rarely,Research & Development,14.375,3,Medical,1194,Male,3,Sales Representative,Married,507.52,1.0,Y,22,8,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4
1159,50,Yes,Travel_Frequently,Sales,2.5,2,Life Sciences,1195,Female,2,Laboratory Technician,Divorced,2183.87,7.0,Y,14,8,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3
1160,45,No,Travel_Rarely,Sales,15.0,3,Life Sciences,1197,Male,1,Laboratory Technician,Single,471.77,8.0,Y,16,8,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3
1161,35,No,Travel_Frequently,Sales,4.375,2,Life Sciences,1199,Male,2,Manufacturing Director,Married,419.77,1.0,Y,25,8,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4
1162,40,No,Travel_Rarely,Research & Development,10.625,4,Life Sciences,1200,Male,1,Manager,Married,465.14,2.0,Y,14,8,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3
1163,35,No,Travel_Rarely,Human Resources,8.75,1,Life Sciences,1201,Male,2,Research Scientist,Married,1038.44,1.0,Y,18,8,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3
1164,29,No,Travel_Rarely,Research & Development,0.625,3,Medical,1202,Male,3,Sales Executive,Married,556.92,4.0,Y,11,8,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3
1165,29,No,Travel_Rarely,Research & Development,3.125,3,Medical,1203,Male,2,Sales Representative,Single,981.89,1.0,Y,19,8,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3
1166,50,Yes,Travel_Rarely,Research & Development,10.625,3,Medical,1204,Male,1,Research Scientist,Divorced,2252.64,4.0,Y,15,8,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3
1167,39,No,Travel_Rarely,Sales,15.625,3,Medical,1205,Male,2,Sales Executive,Married,2561.13,0.0,Y,11,8,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3
1168,31,No,Non-Travel,Research & Development,5.0,4,Life Sciences,1206,Female,4,Sales Executive,Single,1915.1599999999999,0.0,Y,12,8,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3
1169,26,No,Travel_Rarely,Research & Development,6.875,4,Medical,1207,Male,2,Manager,Single,1206.1399999999999,0.0,Y,20,8,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4
1170,36,No,Travel_Frequently,Research & Development,3.125,1,Technical Degree,1208,Male,1,Sales Executive,Married,176.67,4.0,Y,12,8,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3
1171,39,No,Travel_Rarely,Research & Development,1.25,1,Medical,1209,Female,1,Research Scientist,Married,621.27,4.0,Y,14,8,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3
1172,27,No,Travel_Rarely,Research & Development,5.0,2,Medical,1210,Male,1,Laboratory Technician,Married,2134.86,1.0,Y,20,8,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4
1173,49,No,Travel_Frequently,Research & Development,3.75,1,Medical,1211,Male,3,Healthcare Representative,Married,389.47999999999996,2.0,Y,18,8,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3
1174,34,No,Travel_Rarely,Sales,2.5,3,Medical,1212,Female,1,Sales Executive,Married,163.92999999999998,2.0,Y,14,8,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3
1175,41,Yes,Travel_Rarely,Research & Development,4.375,2,Life Sciences,1213,Female,1,Research Scientist,Single,272.87,8.0,Y,12,8,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3
1176,49,No,Travel_Frequently,Sales,0.625,4,Life Sciences,1214,Female,2,Manufacturing Director,Married,755.3,1.0,Y,21,8,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4
1177,37,Yes,Travel_Rarely,Research & Development,1.25,3,Life Sciences,1215,Male,1,Sales Executive,Single,734.11,6.0,Y,19,8,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3
1178,33,No,Travel_Frequently,Research & Development,6.25,2,Medical,1216,Male,2,Research Scientist,Married,444.59999999999997,1.0,Y,14,8,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3
1179,27,No,Travel_Rarely,Sales,3.125,4,Medical,1217,Female,4,Manufacturing Director,Married,572.0,9.0,Y,17,8,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3
1180,32,No,Travel_Frequently,Research & Development,5.625,2,Medical,1218,Female,2,Research Scientist,Single,455.0,0.0,Y,16,8,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3
1181,59,No,Travel_Rarely,Sales,1.25,2,Marketing,1219,Female,5,Sales Representative,Married,268.58,4.0,Y,12,8,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3
1182,30,No,Travel_Rarely,Research & Development,6.875,4,Medical,1220,Male,2,Laboratory Technician,Divorced,2231.97,1.0,Y,17,8,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3
1183,38,No,Travel_Frequently,Sales,11.25,4,Life Sciences,1221,Male,2,Healthcare Representative,Single,541.06,0.0,Y,15,8,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3
1184,36,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,1222,Male,1,Sales Executive,Married,1196.52,6.0,Y,23,8,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4
1185,35,No,Travel_Rarely,Human Resources,1.875,4,Human Resources,1223,Male,2,Manager,Married,428.21999999999997,0.0,Y,11,8,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3
1186,29,No,Travel_Rarely,Sales,18.125,4,Life Sciences,1224,Male,2,Laboratory Technician,Single,276.51,0.0,Y,11,8,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3
1187,34,No,Travel_Rarely,Research & Development,17.5,3,Technical Degree,1226,Male,1,Laboratory Technician,Divorced,1403.09,0.0,Y,11,8,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3
1188,28,Yes,Travel_Rarely,Research & Development,0.625,4,Life Sciences,1227,Male,5,Research Director,Single,1312.48,5.0,Y,13,8,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3
1189,29,No,Travel_Rarely,Research & Development,10.0,2,Life Sciences,1228,Female,4,Laboratory Technician,Divorced,473.97999999999996,1.0,Y,14,8,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3
1190,32,No,Travel_Rarely,Human Resources,13.75,3,Human Resources,1229,Female,2,Research Director,Divorced,967.9799999999999,0.0,Y,19,8,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3
1191,22,No,Non-Travel,Research & Development,5.0,3,Life Sciences,1230,Female,3,Sales Executive,Divorced,1410.6299999999999,1.0,Y,16,8,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3
1192,53,No,Travel_Rarely,Research & Development,6.875,3,Medical,1231,Male,2,Manager,Married,274.16999999999996,2.0,Y,13,8,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3
1193,38,No,Travel_Rarely,Research & Development,18.125,3,Life Sciences,1232,Female,1,Manufacturing Director,Single,483.85999999999996,5.0,Y,14,8,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3
1194,24,No,Non-Travel,Research & Development,0.625,5,Life Sciences,1233,Male,3,Research Scientist,Divorced,1219.3999999999999,0.0,Y,16,8,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3
1195,36,Yes,Travel_Rarely,Research & Development,0.625,3,Life Sciences,1234,Male,1,Research Director,Single,713.18,7.0,Y,12,8,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3
1196,34,No,Travel_Rarely,Sales,15.0,3,Marketing,1235,Male,4,Research Scientist,Single,356.46,0.0,Y,11,8,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3
1197,21,No,Travel_Rarely,Sales,1.25,3,Life Sciences,1236,Male,2,Manufacturing Director,Single,1788.4099999999999,1.0,Y,12,8,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3
1198,34,Yes,Travel_Rarely,Sales,9.375,2,Marketing,1237,Female,2,Research Scientist,Single,1100.19,2.0,Y,13,8,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3
1199,53,No,Travel_Rarely,Sales,1.25,1,Life Sciences,1238,Male,5,Human Resources,Divorced,411.06,4.0,Y,15,8,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3
1200,32,Yes,Travel_Frequently,Research & Development,6.25,3,Medical,1239,Female,2,Manufacturing Director,Single,2157.74,1.0,Y,13,8,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3
1201,42,No,Travel_Rarely,Research & Development,6.25,3,Technical Degree,1240,Male,2,Laboratory Technician,Married,864.63,0.0,Y,20,8,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4
1202,44,No,Travel_Rarely,Research & Development,1.875,1,Life Sciences,1241,Female,1,Manufacturing Director,Married,304.84999999999997,3.0,Y,15,8,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3
1203,46,No,Travel_Rarely,Sales,1.25,3,Life Sciences,1242,Female,1,Research Scientist,Single,444.59999999999997,3.0,Y,13,8,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3
1204,33,No,Travel_Rarely,Sales,1.875,3,Medical,1243,Male,1,Manufacturing Director,Single,568.49,4.0,Y,14,8,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3
1205,44,No,Travel_Rarely,Human Resources,16.25,3,Life Sciences,1244,Male,5,Healthcare Representative,Married,618.67,2.0,Y,21,8,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4
1206,30,No,Travel_Rarely,Research & Development,0.625,4,Technical Degree,1245,Female,1,Research Scientist,Single,689.13,1.0,Y,16,8,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3
1207,39,Yes,Travel_Rarely,Human Resources,0.625,4,Medical,1246,Male,1,Sales Executive,Married,477.48999999999995,3.0,Y,14,8,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3
1208,24,Yes,Travel_Rarely,Human Resources,1.25,5,Human Resources,1247,Male,3,Sales Executive,Married,619.8399999999999,2.0,Y,11,8,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3
1209,43,No,Travel_Rarely,Sales,5.625,5,Technical Degree,1248,Female,1,Research Director,Divorced,165.62,1.0,Y,19,8,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3
1210,50,Yes,Travel_Rarely,Research & Development,7.5,4,Medical,1249,Male,1,Research Director,Married,637.0,1.0,Y,11,8,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3
1211,35,No,Travel_Rarely,Sales,1.25,4,Marketing,1250,Male,3,Manufacturing Director,Married,1360.58,1.0,Y,13,8,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3
1212,36,No,Travel_Rarely,Research & Development,15.625,1,Life Sciences,1251,Female,4,Sales Executive,Married,2210.91,9.0,Y,12,8,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3
1213,33,No,Travel_Frequently,Sales,5.625,2,Marketing,1252,Male,4,Human Resources,Married,378.16999999999996,2.0,Y,11,8,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3
1214,35,No,Travel_Rarely,Research & Development,6.25,1,Medical,1253,Male,1,Research Scientist,Divorced,749.4499999999999,1.0,Y,14,8,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3
1215,27,No,Travel_Rarely,Sales,5.0,2,Marketing,1254,Female,3,Research Scientist,Divorced,597.87,1.0,Y,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3
1216,26,Yes,Travel_Rarely,Sales,2.5,3,Marketing,1255,Male,2,Manager,Single,312.52,1.0,Y,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3
1217,27,No,Travel_Frequently,Sales,15.0,3,Life Sciences,1256,Male,4,Healthcare Representative,Single,412.35999999999996,1.0,Y,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4
1218,30,No,Travel_Frequently,Research & Development,0.625,4,Medical,1257,Male,1,Research Scientist,Single,264.28999999999996,1.0,Y,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3
1219,41,Yes,Travel_Rarely,Sales,12.5,4,Marketing,1258,Male,2,Sales Executive,Married,1327.1699999999998,1.0,Y,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3
1220,34,No,Non-Travel,Research & Development,4.375,2,Technical Degree,1259,Female,1,Research Scientist,Single,1120.6,0.0,Y,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3
1221,37,No,Travel_Rarely,Research & Development,10.625,3,Life Sciences,1260,Female,3,Sales Executive,Married,268.32,4.0,Y,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3
1222,35,No,Travel_Rarely,Research & Development,5.0,4,Medical,1262,Female,3,Research Scientist,Married,498.94,1.0,Y,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3
1223,48,Yes,Travel_Rarely,Research & Development,1.25,4,Technical Degree,1263,Female,1,Sales Executive,Single,596.8299999999999,9.0,Y,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3
1224,28,Yes,Travel_Rarely,Research & Development,6.25,1,Medical,1264,Male,1,Sales Executive,Single,332.93,1.0,Y,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4
1225,44,No,Travel_Rarely,Research & Development,0.625,1,Medical,1265,Female,3,Research Scientist,Divorced,203.19,5.0,Y,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3
1226,35,No,Non-Travel,Research & Development,3.125,4,Technical Degree,1266,Female,3,Manufacturing Director,Married,636.74,2.0,Y,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3
1227,26,No,Travel_Rarely,Research & Development,2.5,4,Life Sciences,1267,Female,3,Sales Executive,Married,622.5699999999999,7.0,Y,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4
1228,33,No,Travel_Frequently,Sales,18.125,4,Life Sciences,1268,Female,1,Human Resources,Single,413.4,1.0,Y,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3
1229,35,No,Travel_Frequently,Research & Development,9.375,3,Medical,1269,Male,3,Manufacturing Director,Married,851.37,1.0,Y,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4
1230,35,No,Travel_Rarely,Human Resources,1.875,2,Life Sciences,1270,Female,1,Laboratory Technician,Married,830.4399999999999,3.0,Y,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3
1231,31,No,Travel_Rarely,Sales,6.25,2,Life Sciences,1271,Female,2,Research Scientist,Divorced,1461.72,3.0,Y,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3
1232,37,No,Travel_Rarely,Sales,2.5,3,Marketing,1272,Male,4,Human Resources,Divorced,2084.16,1.0,Y,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3
1233,32,No,Travel_Rarely,Research & Development,13.125,3,Other,1273,Male,2,Sales Executive,Married,307.06,1.0,Y,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3
1234,38,No,Travel_Frequently,Research & Development,15.625,3,Medical,1274,Male,2,Manufacturing Director,Single,2122.64,1.0,Y,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3
1235,50,No,Travel_Rarely,Sales,1.25,4,Marketing,1275,Female,4,Research Scientist,Divorced,1088.8799999999999,5.0,Y,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3
1236,59,No,Travel_Rarely,Research & Development,0.625,3,Technical Degree,1276,Male,1,Laboratory Technician,Single,2158.7799999999997,7.0,Y,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3
1237,36,No,Travel_Rarely,Sales,0.625,2,Marketing,1277,Female,2,Sales Executive,Divorced,1118.78,1.0,Y,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3
1238,55,No,Travel_Rarely,Research & Development,4.375,3,Medical,1278,Male,3,Research Scientist,Divorced,295.36,2.0,Y,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3
1239,36,No,Travel_Frequently,Research & Development,1.875,3,Life Sciences,1279,Female,2,Laboratory Technician,Single,262.34,1.0,Y,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3
1240,45,No,Travel_Rarely,Research & Development,0.625,2,Medical,1280,Female,1,Sales Executive,Divorced,920.79,2.0,Y,12,8,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3
1241,35,No,Travel_Frequently,Human Resources,5.625,3,Other,1281,Female,2,Sales Representative,Married,530.92,4.0,Y,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3
1242,36,Yes,Travel_Rarely,Sales,4.375,2,Life Sciences,1282,Male,4,Laboratory Technician,Married,1873.4299999999998,0.0,Y,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3
1243,59,No,Travel_Frequently,Research & Development,6.25,4,Life Sciences,1283,Male,3,Research Scientist,Single,300.03999999999996,7.0,Y,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3
1244,29,No,Travel_Rarely,Research & Development,17.5,4,Life Sciences,1284,Female,1,Sales Representative,Married,629.3299999999999,0.0,Y,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3
1245,31,No,Travel_Rarely,Research & Development,1.875,2,Medical,1285,Female,3,Sales Executive,Single,557.05,1.0,Y,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4
1246,32,No,Travel_Rarely,Sales,1.875,4,Life Sciences,1286,Male,2,Manufacturing Director,Married,1262.95,1.0,Y,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3
1247,36,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,1287,Male,2,Sales Representative,Married,561.6,3.0,Y,17,8,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3
1248,31,No,Travel_Rarely,Research & Development,16.875,3,Medical,1288,Female,2,Research Director,Single,277.15999999999997,1.0,Y,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3
1249,35,No,Travel_Rarely,Research & Development,1.25,4,Medical,1289,Male,2,Healthcare Representative,Single,1316.12,0.0,Y,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3
1250,45,No,Travel_Rarely,Human Resources,8.75,3,Human Resources,1290,Female,1,Sales Executive,Married,711.49,4.0,Y,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3
1251,37,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,1291,Female,3,Sales Executive,Single,676.91,4.0,Y,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3
1252,46,No,Travel_Rarely,Research & Development,5.625,3,Medical,1292,Male,3,Manager,Divorced,2136.81,8.0,Y,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3
