,Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1151,56,1,6.25,4,1187,1,2,530.14,8.0,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1152,41,0,8.125,4,1188,0,1,1419.6,0.0,15,8,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1153,34,0,0.625,3,1189,0,1,810.16,1.0,13,8,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1154,36,0,0.625,1,1190,0,1,1722.11,1.0,14,8,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1155,41,0,0.625,5,1191,1,1,530.53,2.0,13,8,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1156,32,0,5.625,4,1192,0,2,749.9699999999999,1.0,11,8,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1157,35,0,10.0,3,1193,0,2,311.21999999999997,1.0,16,8,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1158,38,0,14.375,3,1194,1,3,507.52,1.0,22,8,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1159,50,1,2.5,2,1195,0,2,2183.87,7.0,14,8,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,45,0,15.0,3,1197,1,1,471.77,8.0,16,8,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1161,35,0,4.375,2,1199,1,2,419.77,1.0,25,8,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1162,40,0,10.625,4,1200,1,1,465.14,2.0,14,8,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1163,35,0,8.75,1,1201,1,2,1038.44,1.0,18,8,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1164,29,0,0.625,3,1202,1,3,556.92,4.0,11,8,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1165,29,0,3.125,3,1203,1,2,981.89,1.0,19,8,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1166,50,1,10.625,3,1204,1,1,2252.64,4.0,15,8,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1167,39,0,15.625,3,1205,1,2,2561.13,0.0,11,8,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1168,31,0,5.0,4,1206,0,4,1915.1599999999999,0.0,12,8,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1169,26,0,6.875,4,1207,1,2,1206.1399999999999,0.0,20,8,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1170,36,0,3.125,1,1208,1,1,176.67,4.0,12,8,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1171,39,0,1.25,1,1209,0,1,621.27,4.0,14,8,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1172,27,0,5.0,2,1210,1,1,2134.86,1.0,20,8,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1173,49,0,3.75,1,1211,1,3,389.47999999999996,2.0,18,8,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1174,34,0,2.5,3,1212,0,1,163.92999999999998,2.0,14,8,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1175,41,1,4.375,2,1213,0,1,272.87,8.0,12,8,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1176,49,0,0.625,4,1214,0,2,755.3,1.0,21,8,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1177,37,1,1.25,3,1215,1,1,734.11,6.0,19,8,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1178,33,0,6.25,2,1216,1,2,444.59999999999997,1.0,14,8,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1179,27,0,3.125,4,1217,0,4,572.0,9.0,17,8,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1180,32,0,5.625,2,1218,0,2,455.0,0.0,16,8,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1181,59,0,1.25,2,1219,0,5,268.58,4.0,12,8,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1182,30,0,6.875,4,1220,1,2,2231.97,1.0,17,8,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1183,38,0,11.25,4,1221,1,2,541.06,0.0,15,8,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,36,0,4.375,3,1222,1,1,1196.52,6.0,23,8,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1185,35,0,1.875,4,1223,1,2,428.21999999999997,0.0,11,8,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1186,29,0,18.125,4,1224,1,2,276.51,0.0,11,8,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1187,34,0,17.5,3,1226,1,1,1403.09,0.0,11,8,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1188,28,1,0.625,4,1227,1,5,1312.48,5.0,13,8,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1189,29,0,10.0,2,1228,0,4,473.97999999999996,1.0,14,8,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1190,32,0,13.75,3,1229,0,2,967.9799999999999,0.0,19,8,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1191,22,0,5.0,3,1230,0,3,1410.6299999999999,1.0,16,8,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1192,53,0,6.875,3,1231,1,2,274.16999999999996,2.0,13,8,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1193,38,0,18.125,3,1232,0,1,483.85999999999996,5.0,14,8,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,24,0,0.625,5,1233,1,3,1219.3999999999999,0.0,16,8,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1195,36,1,0.625,3,1234,1,1,713.18,7.0,12,8,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,34,0,15.0,3,1235,1,4,356.46,0.0,11,8,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1197,21,0,1.25,3,1236,1,2,1788.4099999999999,1.0,12,8,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,34,1,9.375,2,1237,0,2,1100.19,2.0,13,8,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1199,53,0,1.25,1,1238,1,5,411.06,4.0,15,8,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1200,32,1,6.25,3,1239,0,2,2157.74,1.0,13,8,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1201,42,0,6.25,3,1240,1,2,864.63,0.0,20,8,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1202,44,0,1.875,1,1241,0,1,304.84999999999997,3.0,15,8,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1203,46,0,1.25,3,1242,0,1,444.59999999999997,3.0,13,8,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1204,33,0,1.875,3,1243,1,1,568.49,4.0,14,8,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1205,44,0,16.25,3,1244,1,5,618.67,2.0,21,8,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1206,30,0,0.625,4,1245,0,1,689.13,1.0,16,8,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1207,39,1,0.625,4,1246,1,1,477.48999999999995,3.0,14,8,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1208,24,1,1.25,5,1247,1,3,619.8399999999999,2.0,11,8,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1209,43,0,5.625,5,1248,0,1,165.62,1.0,19,8,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1210,50,1,7.5,4,1249,1,1,637.0,1.0,11,8,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1211,35,0,1.25,4,1250,1,3,1360.58,1.0,13,8,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1212,36,0,15.625,1,1251,0,4,2210.91,9.0,12,8,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1213,33,0,5.625,2,1252,1,4,378.16999999999996,2.0,11,8,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1214,35,0,6.25,1,1253,1,1,749.4499999999999,1.0,14,8,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1215,27,0,5.0,2,1254,0,3,597.87,1.0,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1216,26,1,2.5,3,1255,1,2,312.52,1.0,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1217,27,0,15.0,3,1256,1,4,412.35999999999996,1.0,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1218,30,0,0.625,4,1257,1,1,264.28999999999996,1.0,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1219,41,1,12.5,4,1258,1,2,1327.1699999999998,1.0,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1220,34,0,4.375,2,1259,0,1,1120.6,0.0,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1221,37,0,10.625,3,1260,0,3,268.32,4.0,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1222,35,0,5.0,4,1262,0,3,498.94,1.0,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1223,48,1,1.25,4,1263,0,1,596.8299999999999,9.0,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1224,28,1,6.25,1,1264,1,1,332.93,1.0,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1225,44,0,0.625,1,1265,0,3,203.19,5.0,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1226,35,0,3.125,4,1266,0,3,636.74,2.0,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1227,26,0,2.5,4,1267,0,3,622.5699999999999,7.0,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1228,33,0,18.125,4,1268,0,1,413.4,1.0,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1229,35,0,9.375,3,1269,1,3,851.37,1.0,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1230,35,0,1.875,2,1270,0,1,830.4399999999999,3.0,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1231,31,0,6.25,2,1271,0,2,1461.72,3.0,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1232,37,0,2.5,3,1272,1,4,2084.16,1.0,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1233,32,0,13.125,3,1273,1,2,307.06,1.0,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1234,38,0,15.625,3,1274,1,2,2122.64,1.0,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
